review_id,restaurant_id,rating,review_text,review_date
REV-01399,CLT-309,3,The lighting was harsh and uninviting. It's convenient if you live nearby but I wouldn't drive across town for it. Best mexican food I've had in Charlotte. The churros was overcooked and dry. They accommodated our dietary restrictions without any fuss.,2024-02-29
REV-01400,CLT-309,5,Great spot for brunch in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss. The team here really knows how to take care of their guests. The energy in this place is always lively and welcoming.,2024-08-07
REV-01401,CLT-309,5,Every dish we ordered was fresh and flavorful. The team here really knows how to take care of their guests. Average mexican restaurant in Charlotte.,2024-03-29
REV-01402,CLT-309,1,Disappointed with the guacamole — it tasted like it sat under a heat lamp. The lighting was harsh and uninviting. Parking was a nightmare near Los Pinos. Parking was a nightmare near Los Pinos. Parking was a nightmare near Los Pinos. It was uncomfortably crowded and the tables are too close together.,2024-12-20
REV-01403,CLT-309,4,"The menu has a great variety of mexican options. We couldn't stop eating the guacamole. Great service — our waiter was knowledgeable about the menu. The outdoor patio is fantastic, especially in the evening.",2023-01-31
REV-01404,CLT-309,5,"The enchiladas is a must-try if you visit Los Pinos. Great spot for brunch in the Greater Charlotte area. I'd give it another try, but I wasn't blown away. The decor gives it a cozy, authentic feel.",2023-01-28
REV-01405,CLT-309,4,"Great service — our waiter was knowledgeable about the menu. Service was fast even on a busy Saturday night. The staff at Los Pinos made us feel welcome from the start. The outdoor patio is fantastic, especially in the evening.",2023-09-09
REV-01406,CLT-310,5,"The energy in this place is always lively and welcoming. The menu has a good selection but nothing really wowed me. Their wings rivals anything I've had in Greater Charlotte. The outdoor patio is fantastic, especially in the evening.",2023-08-16
REV-01407,CLT-310,3,"I'd give it another try, but I wasn't blown away. Our server seemed overwhelmed and forgot our order twice. Some dishes were better than others at La Sa-Son. Their grilled chicken rivals anything I've had in Greater Charlotte. Not the nicest spot in Greater Charlotte — a bit run down.",2024-08-17
REV-01408,CLT-310,2,Parking was a nightmare near La Sa-Son. I've had better american food from a food truck. It's a decent option if you're in the Greater Charlotte area. Unfortunately the service ruined what could have been a good meal.,2023-02-13
REV-01409,CLT-310,3,They accommodated our dietary restrictions without any fuss. We waited over 30 minutes just to get our drinks. The service was slow and inattentive.,2024-06-14
REV-01410,CLT-311,4,The staff at Calle Sol Latin Café & Cevicheria made us feel welcome from the start. Great service — our waiter was knowledgeable about the menu. Service was fast even on a busy Saturday night.,2023-01-31
REV-01411,CLT-311,2,Parking was a nightmare near Calle Sol Latin Café & Cevicheria. I've had better south_american food from a food truck. Average south_american restaurant in Charlotte.,2024-03-09
REV-01412,CLT-311,4,Our server was friendly and attentive. They accommodated our dietary restrictions without any fuss. It's a decent option if you're in the Plaza Midwood area.,2023-01-18
REV-01413,CLT-311,4,"Love the ambiance — perfect for a date night in Plaza Midwood. Service was fast even on a busy Saturday night. The decor gives it a cozy, authentic feel.",2024-10-19
REV-01414,CLT-311,5,"Best south_american food I've had in Charlotte. The team here really knows how to take care of their guests. The outdoor patio is fantastic, especially in the evening. The chef clearly knows south_american cuisine inside and out. The appetizer sampler is a must-try if you visit Calle Sol Latin Café & Cevicheria. Best south_american food I've had in Charlotte.",2024-08-06
REV-01415,CLT-311,3,The team here really knows how to take care of their guests. Not the nicest spot in Plaza Midwood — a bit run down. The signature dish was absolutely delicious.,2023-10-28
REV-01416,CLT-311,5,"The outdoor patio is fantastic, especially in the evening. Their house salad rivals anything I've had in Plaza Midwood. We couldn't stop eating the appetizer sampler. The team here really knows how to take care of their guests. The team here really knows how to take care of their guests.",2024-06-06
REV-01417,CLT-312,2,Parking was a nightmare near Whiskey River. The mac and cheese was overcooked and dry. Not the nicest spot in Greater Charlotte — a bit run down.,2023-06-05
REV-01418,CLT-312,1,Nothing about the grilled chicken stood out — very forgettable. Parking was a nightmare near Whiskey River. The restaurant was way too loud — couldn't hear our conversation. The staff seemed disinterested — not what I expect in Greater Charlotte.,2024-11-13
REV-01419,CLT-312,2,Our server seemed overwhelmed and forgot our order twice. The food was mediocre at best for a american restaurant. The grilled chicken was bland and underseasoned. I've had better american food from a food truck.,2024-08-20
REV-01420,CLT-312,3,"The mac and cheese was fine — nothing special, nothing terrible. The food was mediocre at best for a american restaurant. Unfortunately the service ruined what could have been a good meal. Parking was a nightmare near Whiskey River.",2024-08-25
REV-01421,CLT-312,3,"They accommodated our dietary restrictions without any fuss. I'd give it another try, but I wasn't blown away. Some dishes were better than others at Whiskey River. Some dishes were better than others at Whiskey River.",2024-07-23
REV-01422,CLT-312,3,Nothing about the steak stood out — very forgettable. The staff at Whiskey River made us feel welcome from the start. Average american restaurant in Charlotte. The mac and cheese was absolutely delicious. The menu has a great variety of american options. The Greater Charlotte location has a great vibe.,2023-06-26
REV-01423,CLT-313,5,We loved the house salad — perfectly prepared. The energy in this place is always lively and welcoming. The South End location has a great vibe. Our server was friendly and attentive. The menu has a good selection but nothing really wowed me.,2023-11-01
REV-01424,CLT-313,3,It's convenient if you live nearby but I wouldn't drive across town for it. The chef clearly knows tapas cuisine inside and out. Average tapas restaurant in Charlotte. Some dishes were better than others at Barcelona Wine Bar. It's an okay spot for a casual meal. Some dishes were better than others at Barcelona Wine Bar.,2024-07-31
REV-01425,CLT-313,5,We couldn't stop eating the appetizer sampler. Great spot for brunch in the South End area. Average tapas restaurant in Charlotte. Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming.,2023-10-31
REV-01426,CLT-313,1,The lighting was harsh and uninviting. It's an okay spot for a casual meal. The appetizer sampler was bland and underseasoned. The staff seemed disinterested — not what I expect in South End. The staff seemed disinterested — not what I expect in South End.,2023-05-09
REV-01427,CLT-314,4,They accommodated our dietary restrictions without any fuss. It's a decent option if you're in the NoDa area. The staff at Cabo Fish Taco made us feel welcome from the start.,2023-01-03
REV-01428,CLT-314,5,"The decor gives it a cozy, authentic feel. The staff at Cabo Fish Taco made us feel welcome from the start. The outdoor patio is fantastic, especially in the evening. They accommodated our dietary restrictions without any fuss. It's an okay spot for a casual meal. The grilled chicken is a must-try if you visit Cabo Fish Taco.",2024-11-07
REV-01429,CLT-314,5,The menu has a great variety of american options. Love the ambiance — perfect for a date night in NoDa. Our server was friendly and attentive. The energy in this place is always lively and welcoming. The american flavors were authentic and well-balanced. Great spot for brunch in the NoDa area.,2023-03-14
REV-01430,CLT-314,4,Our server was friendly and attentive. Every dish we ordered was fresh and flavorful. Service was fast even on a busy Saturday night. They accommodated our dietary restrictions without any fuss. Average american restaurant in Charlotte. Our server was friendly and attentive.,2024-12-09
REV-01431,CLT-315,5,"The Greater Charlotte location has a great vibe. Great spot for brunch in the Greater Charlotte area. Some dishes were better than others at La Isla Tropical. Great spot for brunch in the Greater Charlotte area. The grilled chicken was fine — nothing special, nothing terrible. Our server was friendly and attentive.",2023-03-17
REV-01432,CLT-315,4,"Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming. Service was fast even on a busy Saturday night. The decor gives it a cozy, authentic feel. The energy in this place is always lively and welcoming.",2024-02-12
REV-01433,CLT-315,5,The mac and cheese was absolutely delicious. Some dishes were better than others at La Isla Tropical. Service was fast even on a busy Saturday night. The steak is a must-try if you visit La Isla Tropical. Great spot for brunch in the Greater Charlotte area. The Greater Charlotte location has a great vibe.,2023-08-03
REV-01434,CLT-315,5,"The energy in this place is always lively and welcoming. Great service — our waiter was knowledgeable about the menu. The team here really knows how to take care of their guests. The decor gives it a cozy, authentic feel. Their mac and cheese rivals anything I've had in Greater Charlotte. The outdoor patio is fantastic, especially in the evening.",2024-01-27
REV-01435,CLT-315,5,"The wings is a must-try if you visit La Isla Tropical. The decor gives it a cozy, authentic feel. The chef clearly knows american cuisine inside and out. We couldn't stop eating the steak. They accommodated our dietary restrictions without any fuss. Great spot for brunch in the Greater Charlotte area.",2023-02-13
REV-01436,CLT-316,4,The Greater Charlotte location has a great vibe. The energy in this place is always lively and welcoming. We loved the signature dish — perfectly prepared.,2024-11-28
REV-01437,CLT-316,4,Our server was friendly and attentive. Great service — our waiter was knowledgeable about the menu. The staff at Buffalo Wild Wings made us feel welcome from the start. The Greater Charlotte location has a great vibe.,2024-08-31
REV-01438,CLT-317,5,"The team here really knows how to take care of their guests. The fish tacos was fine — nothing special, nothing terrible. The team here really knows how to take care of their guests.",2024-05-02
REV-01439,CLT-317,5,"Service was fast even on a busy Saturday night. We couldn't stop eating the fish tacos. We loved the oysters — perfectly prepared. They accommodated our dietary restrictions without any fuss. The outdoor patio is fantastic, especially in the evening.",2024-08-13
REV-01440,CLT-317,5,"The staff at The Waterman Fish Bar made us feel welcome from the start. The team here really knows how to take care of their guests. The seafood flavors were authentic and well-balanced. Their shrimp and grits rivals anything I've had in Greater Charlotte. Our server was friendly and attentive. The decor gives it a cozy, authentic feel.",2023-08-10
REV-01441,CLT-317,3,The crab cakes is a must-try if you visit The Waterman Fish Bar. It's convenient if you live nearby but I wouldn't drive across town for it. My fish tacos arrived cold and had to be sent back. Best seafood food I've had in Charlotte. My fish tacos arrived cold and had to be sent back. The portions were tiny and the flavors were flat.,2024-01-15
REV-01442,CLT-317,5,Service was fast even on a busy Saturday night. The Greater Charlotte location has a great vibe. The Greater Charlotte location has a great vibe.,2023-05-02
REV-01443,CLT-317,4,The fish tacos was absolutely delicious. The chef clearly knows seafood cuisine inside and out. Love the ambiance — perfect for a date night in Greater Charlotte.,2024-01-15
REV-01444,CLT-318,4,The chef clearly knows vietnamese cuisine inside and out. The appetizer sampler was absolutely delicious. It's convenient if you live nearby but I wouldn't drive across town for it. Service was fast even on a busy Saturday night. The team here really knows how to take care of their guests.,2023-02-14
REV-01445,CLT-318,1,Our server seemed overwhelmed and forgot our order twice. It's a decent option if you're in the Greater Charlotte area. Not the nicest spot in Greater Charlotte — a bit run down. It was uncomfortably crowded and the tables are too close together. The service was slow and inattentive.,2024-02-20
REV-01446,CLT-318,4,"The outdoor patio is fantastic, especially in the evening. It's convenient if you live nearby but I wouldn't drive across town for it. They accommodated our dietary restrictions without any fuss. Our server was friendly and attentive.",2023-05-23
REV-01447,CLT-318,4,"Every dish we ordered was fresh and flavorful. Their appetizer sampler rivals anything I've had in Greater Charlotte. Some dishes were better than others at Phở Ngon. The vietnamese flavors were authentic and well-balanced. The signature dish was fine — nothing special, nothing terrible. The menu has a great variety of vietnamese options.",2024-11-26
REV-01448,CLT-318,2,"The portions were tiny and the flavors were flat. It's convenient if you live nearby but I wouldn't drive across town for it. For the price, I expected much better vietnamese food.",2023-03-18
REV-01449,CLT-319,4,"The outdoor patio is fantastic, especially in the evening. The team here really knows how to take care of their guests. The outdoor patio is fantastic, especially in the evening. The team here really knows how to take care of their guests. The menu has a good selection but nothing really wowed me.",2024-10-14
REV-01450,CLT-319,4,"The outdoor patio is fantastic, especially in the evening. Service was fast even on a busy Saturday night. Love the ambiance — perfect for a date night in Greater Charlotte. Great spot for brunch in the Greater Charlotte area. Great spot for brunch in the Greater Charlotte area. The pizza flavors were authentic and well-balanced.",2023-02-20
REV-01451,CLT-319,2,Not the nicest spot in Greater Charlotte — a bit run down. The garlic knots was overcooked and dry. Disappointed with the buffalo wings — it tasted like it sat under a heat lamp. Wouldn't order the garlic knots again.,2024-03-18
REV-01452,CLT-319,2,Wouldn't order the calzone again. It was uncomfortably crowded and the tables are too close together. The service was slow and inattentive. It's an okay spot for a casual meal.,2023-09-03
REV-01453,CLT-319,2,Had to flag someone down just to get the check. It was uncomfortably crowded and the tables are too close together. Our server seemed overwhelmed and forgot our order twice. My buffalo wings arrived cold and had to be sent back. It was uncomfortably crowded and the tables are too close together. It's an okay spot for a casual meal.,2024-08-12
REV-01454,CLT-319,5,Love the ambiance — perfect for a date night in Greater Charlotte. We couldn't stop eating the garlic knots. Every dish we ordered was fresh and flavorful.,2024-11-06
REV-01455,CLT-319,5,The menu has a great variety of pizza options. The pizza flavors were authentic and well-balanced. Their pepperoni pizza rivals anything I've had in Greater Charlotte. Service was fast even on a busy Saturday night.,2024-08-05
REV-01456,CLT-320,3,Service was fast even on a busy Saturday night. The menu has a great variety of southern options. The appetizer sampler was absolutely delicious.,2023-10-19
REV-01457,CLT-320,3,The lighting was harsh and uninviting. The staff at The King’s Kitchen made us feel welcome from the start. The place could use a serious deep clean. Average southern restaurant in Charlotte.,2024-05-19
REV-01458,CLT-320,2,Nothing about the special of the day stood out — very forgettable. The service was slow and inattentive. It's convenient if you live nearby but I wouldn't drive across town for it. We waited over 30 minutes just to get our drinks. The portions were tiny and the flavors were flat. The place could use a serious deep clean.,2024-10-07
REV-01459,CLT-320,4,"The outdoor patio is fantastic, especially in the evening. It's convenient if you live nearby but I wouldn't drive across town for it. Average southern restaurant in Charlotte.",2024-01-11
REV-01460,CLT-321,5,"The sushi flavors were authentic and well-balanced. The staff at O-Ku made us feel welcome from the start. Their sashimi platter rivals anything I've had in South End. The outdoor patio is fantastic, especially in the evening. They accommodated our dietary restrictions without any fuss. Service was fast even on a busy Saturday night.",2024-09-01
REV-01461,CLT-321,2,Wouldn't order the miso soup again. Parking was a nightmare near O-Ku. The restaurant was way too loud — couldn't hear our conversation. Parking was a nightmare near O-Ku.,2023-02-05
REV-01462,CLT-321,5,Every dish we ordered was fresh and flavorful. Love the ambiance — perfect for a date night in South End. Service was fast even on a busy Saturday night. Some dishes were better than others at O-Ku. Our server was friendly and attentive.,2023-04-14
REV-01463,CLT-321,5,The sushi flavors were authentic and well-balanced. The staff at O-Ku made us feel welcome from the start. The menu has a good selection but nothing really wowed me.,2024-12-02
REV-01464,CLT-321,4,The chef clearly knows sushi cuisine inside and out. They accommodated our dietary restrictions without any fuss. Love the ambiance — perfect for a date night in South End. The team here really knows how to take care of their guests.,2024-12-13
REV-01465,CLT-321,4,"The edamame is a must-try if you visit O-Ku. The energy in this place is always lively and welcoming. I'd give it another try, but I wasn't blown away. Their dragon roll rivals anything I've had in South End.",2023-07-24
REV-01466,CLT-322,4,"They accommodated our dietary restrictions without any fuss. Great spot for brunch in the Greater Charlotte area. The outdoor patio is fantastic, especially in the evening. The outdoor patio is fantastic, especially in the evening. Great spot for brunch in the Greater Charlotte area.",2023-01-04
REV-01467,CLT-322,3,"The chef clearly knows vietnamese cuisine inside and out. My special of the day arrived cold and had to be sent back. The special of the day is a must-try if you visit Thien Phu. The staff seemed disinterested — not what I expect in Greater Charlotte. For the price, I expected much better vietnamese food. The food was mediocre at best for a vietnamese restaurant.",2023-05-16
REV-01468,CLT-322,5,"The team here really knows how to take care of their guests. Service was fast even on a busy Saturday night. The decor gives it a cozy, authentic feel. They accommodated our dietary restrictions without any fuss. It's an okay spot for a casual meal. Our server was friendly and attentive.",2023-02-23
REV-01469,CLT-323,4,Great service — our waiter was knowledgeable about the menu. The breakfast flavors were authentic and well-balanced. Service was fast even on a busy Saturday night. It's an okay spot for a casual meal. Our server was friendly and attentive. Service was fast even on a busy Saturday night.,2023-05-28
REV-01470,CLT-323,5,Great service — our waiter was knowledgeable about the menu. Some dishes were better than others at The Wafflery. We loved the omelette — perfectly prepared. Some dishes were better than others at The Wafflery.,2023-07-18
REV-01471,CLT-323,5,"The staff at The Wafflery made us feel welcome from the start. Our server was friendly and attentive. The pancakes was fine — nothing special, nothing terrible. Great spot for brunch in the Elizabeth area. I'd give it another try, but I wasn't blown away.",2023-08-06
REV-01472,CLT-323,3,Unfortunately the service ruined what could have been a good meal. The place could use a serious deep clean. It's a decent option if you're in the Elizabeth area.,2024-05-02
REV-01473,CLT-323,5,Service was fast even on a busy Saturday night. The french toast is a must-try if you visit The Wafflery. Great service — our waiter was knowledgeable about the menu. The menu has a great variety of breakfast options. The team here really knows how to take care of their guests. The Elizabeth location has a great vibe.,2023-11-26
REV-01474,CLT-323,5,"The Elizabeth location has a great vibe. Great spot for brunch in the Elizabeth area. Average breakfast restaurant in Charlotte. The outdoor patio is fantastic, especially in the evening.",2023-05-31
REV-01475,CLT-323,2,The portions were tiny and the flavors were flat. The portions were tiny and the flavors were flat. I've had better breakfast food from a food truck.,2023-11-16
REV-01476,CLT-324,3,Their steak rivals anything I've had in Matthews. Some dishes were better than others at Souper Salad. Parking was a nightmare near Souper Salad. The mac and cheese was overcooked and dry.,2024-06-29
REV-01477,CLT-324,4,Every dish we ordered was fresh and flavorful. The team here really knows how to take care of their guests. Great spot for brunch in the Matthews area. We couldn't stop eating the steak. The chef clearly knows american cuisine inside and out.,2024-10-18
REV-01478,CLT-324,3,"It's a decent option if you're in the Matthews area. It's convenient if you live nearby but I wouldn't drive across town for it. Their steak rivals anything I've had in Matthews. For the price, I expected much better american food. The team here really knows how to take care of their guests. The fries was fine — nothing special, nothing terrible.",2023-06-22
REV-01479,CLT-324,3,We loved the wings — perfectly prepared. Not the nicest spot in Matthews — a bit run down. It's an okay spot for a casual meal. The food was mediocre at best for a american restaurant. It was uncomfortably crowded and the tables are too close together. Our server was friendly and attentive.,2024-03-06
REV-01480,CLT-324,3,It's convenient if you live nearby but I wouldn't drive across town for it. They accommodated our dietary restrictions without any fuss. It's an okay spot for a casual meal. Service was fast even on a busy Saturday night. The grilled chicken was absolutely delicious.,2024-02-17
REV-01481,CLT-325,3,Parking was a nightmare near Providence Road Sundries. Average american restaurant in Charlotte. The american flavors were authentic and well-balanced. The american flavors were authentic and well-balanced.,2023-04-03
REV-01482,CLT-325,5,"Their mac and cheese rivals anything I've had in Myers Park. The outdoor patio is fantastic, especially in the evening. The Myers Park location has a great vibe. Best american food I've had in Charlotte.",2023-05-28
REV-01483,CLT-325,5,Great spot for brunch in the Myers Park area. It's an okay spot for a casual meal. Great spot for brunch in the Myers Park area. Average american restaurant in Charlotte. Great spot for brunch in the Myers Park area. We couldn't stop eating the mac and cheese.,2024-04-22
REV-01484,CLT-325,5,The menu has a great variety of american options. The staff at Providence Road Sundries made us feel welcome from the start. Great spot for brunch in the Myers Park area. The team here really knows how to take care of their guests. The american flavors were authentic and well-balanced.,2023-03-08
REV-01485,CLT-325,5,Service was fast even on a busy Saturday night. The energy in this place is always lively and welcoming. Love the ambiance — perfect for a date night in Myers Park.,2023-09-27
REV-01486,CLT-325,5,"The Myers Park location has a great vibe. The decor gives it a cozy, authentic feel. Some dishes were better than others at Providence Road Sundries. Best american food I've had in Charlotte. Great spot for brunch in the Myers Park area. The team here really knows how to take care of their guests.",2024-07-14
REV-01487,CLT-326,5,The energy in this place is always lively and welcoming. The team here really knows how to take care of their guests. The baklava was absolutely delicious.,2023-01-08
REV-01488,CLT-326,4,"The South End location has a great vibe. It's an okay spot for a casual meal. The chef clearly knows greek cuisine inside and out. Some dishes were better than others at Ilios Crafted Greek. Great spot for brunch in the South End area. The decor gives it a cozy, authentic feel.",2023-09-06
REV-01489,CLT-326,2,Had to flag someone down just to get the check. The lighting was harsh and uninviting. The portions were tiny and the flavors were flat.,2024-12-08
REV-01490,CLT-327,3,"Nothing about the fries stood out — very forgettable. Some dishes were better than others at Salted Melon. The fries was fine — nothing special, nothing terrible. The menu has a good selection but nothing really wowed me. The fries was fine — nothing special, nothing terrible. Their mac and cheese rivals anything I've had in Myers Park.",2023-12-04
REV-01491,CLT-327,4,They accommodated our dietary restrictions without any fuss. The staff at Salted Melon made us feel welcome from the start. It's convenient if you live nearby but I wouldn't drive across town for it.,2024-09-09
REV-01492,CLT-327,4,"The outdoor patio is fantastic, especially in the evening. The steak was fine — nothing special, nothing terrible. We loved the mac and cheese — perfectly prepared. It's convenient if you live nearby but I wouldn't drive across town for it.",2024-10-29
REV-01493,CLT-327,4,"The american flavors were authentic and well-balanced. The decor gives it a cozy, authentic feel. Great service — our waiter was knowledgeable about the menu.",2023-03-18
REV-01494,CLT-327,5,"Great service — our waiter was knowledgeable about the menu. The wings is a must-try if you visit Salted Melon. The outdoor patio is fantastic, especially in the evening. Service was fast even on a busy Saturday night. The outdoor patio is fantastic, especially in the evening. Their wings rivals anything I've had in Myers Park.",2024-03-13
REV-01495,CLT-327,4,Best american food I've had in Charlotte. The menu has a great variety of american options. The american flavors were authentic and well-balanced.,2024-05-25
REV-01496,CLT-328,4,The energy in this place is always lively and welcoming. We loved the quesadilla — perfectly prepared. The energy in this place is always lively and welcoming. The chef clearly knows mexican cuisine inside and out.,2023-04-01
REV-01497,CLT-328,5,"The outdoor patio is fantastic, especially in the evening. The burrito is a must-try if you visit Condado Tacos. The team here really knows how to take care of their guests. The fajitas was fine — nothing special, nothing terrible. Love the ambiance — perfect for a date night in South End.",2024-03-19
REV-01498,CLT-328,5,Every dish we ordered was fresh and flavorful. The team here really knows how to take care of their guests. The South End location has a great vibe.,2024-10-09
REV-01499,CLT-328,3,Not the nicest spot in South End — a bit run down. Average mexican restaurant in Charlotte. Wouldn't order the enchiladas again. Some dishes were better than others at Condado Tacos. The menu has a great variety of mexican options.,2023-03-07
REV-01500,CLT-328,5,"Best mexican food I've had in Charlotte. Their quesadilla rivals anything I've had in South End. The outdoor patio is fantastic, especially in the evening. Service was fast even on a busy Saturday night. The South End location has a great vibe.",2024-08-27
REV-01501,CLT-328,5,Service was fast even on a busy Saturday night. The chef clearly knows mexican cuisine inside and out. We couldn't stop eating the guacamole. Love the ambiance — perfect for a date night in South End.,2023-01-30
REV-01502,CLT-329,3,It's an okay spot for a casual meal. The wings was bland and underseasoned. We loved the steak — perfectly prepared. It's an okay spot for a casual meal. Unfortunately the service ruined what could have been a good meal. The menu has a good selection but nothing really wowed me.,2023-04-30
REV-01503,CLT-329,4,"They accommodated our dietary restrictions without any fuss. They accommodated our dietary restrictions without any fuss. The fries was absolutely delicious. The decor gives it a cozy, authentic feel.",2023-10-12
REV-01504,CLT-329,4,Best american food I've had in Charlotte. Every dish we ordered was fresh and flavorful. We loved the fries — perfectly prepared.,2024-03-24
REV-01505,CLT-329,3,"The grilled chicken was fine — nothing special, nothing terrible. Wouldn't order the mac and cheese again. It was uncomfortably crowded and the tables are too close together. We loved the burger — perfectly prepared.",2024-04-30
REV-01506,CLT-329,3,Great spot for brunch in the Uptown area. The place could use a serious deep clean. Love the ambiance — perfect for a date night in Uptown.,2023-05-04
REV-01507,CLT-329,1,"My mac and cheese arrived cold and had to be sent back. I'd give it another try, but I wasn't blown away. The service was slow and inattentive.",2024-01-21
REV-01508,CLT-330,1,I've had better mexican food from a food truck. Some dishes were better than others at Sabor Latin Street Grill. Unfortunately the service ruined what could have been a good meal.,2024-01-26
REV-01509,CLT-330,3,"The quesadilla was bland and underseasoned. I'd give it another try, but I wasn't blown away. The place could use a serious deep clean. Wouldn't order the fajitas again. Nothing about the guacamole stood out — very forgettable.",2023-09-27
REV-01510,CLT-330,1,My churros arrived cold and had to be sent back. The place could use a serious deep clean. The place could use a serious deep clean. Some dishes were better than others at Sabor Latin Street Grill. The service was slow and inattentive.,2023-09-19
REV-01511,CLT-330,4,We couldn't stop eating the quesadilla. Every dish we ordered was fresh and flavorful. We loved the enchiladas — perfectly prepared. They accommodated our dietary restrictions without any fuss. The mexican flavors were authentic and well-balanced. Love the ambiance — perfect for a date night in NoDa.,2024-01-02
REV-01512,CLT-331,1,"Not the nicest spot in University City — a bit run down. Our server seemed overwhelmed and forgot our order twice. It's a decent option if you're in the University City area. The house salad was fine — nothing special, nothing terrible. Unfortunately the service ruined what could have been a good meal.",2024-03-11
REV-01513,CLT-331,5,"The outdoor patio is fantastic, especially in the evening. It's convenient if you live nearby but I wouldn't drive across town for it. Some dishes were better than others at PUPUSA 503 Salvadoran Deli. Every dish we ordered was fresh and flavorful.",2024-03-19
REV-01514,CLT-331,3,Our server was friendly and attentive. It's convenient if you live nearby but I wouldn't drive across town for it. Wouldn't order the special of the day again. Had to flag someone down just to get the check. Their special of the day rivals anything I've had in University City. It was uncomfortably crowded and the tables are too close together.,2024-10-08
REV-01515,CLT-331,4,They accommodated our dietary restrictions without any fuss. The energy in this place is always lively and welcoming. Average international restaurant in Charlotte. The University City location has a great vibe. The special of the day is a must-try if you visit PUPUSA 503 Salvadoran Deli. Best international food I've had in Charlotte.,2023-02-25
REV-01516,CLT-331,4,"The energy in this place is always lively and welcoming. The international flavors were authentic and well-balanced. The University City location has a great vibe. The appetizer sampler was absolutely delicious. We loved the house salad — perfectly prepared. The signature dish was fine — nothing special, nothing terrible.",2023-01-20
REV-01517,CLT-331,5,"The signature dish is a must-try if you visit PUPUSA 503 Salvadoran Deli. It's an okay spot for a casual meal. The signature dish was fine — nothing special, nothing terrible. Love the ambiance — perfect for a date night in University City. The international flavors were authentic and well-balanced. It's a decent option if you're in the University City area.",2024-11-10
REV-01518,CLT-331,4,The house salad is a must-try if you visit PUPUSA 503 Salvadoran Deli. The special of the day is a must-try if you visit PUPUSA 503 Salvadoran Deli. Love the ambiance — perfect for a date night in University City.,2023-07-05
REV-01519,CLT-332,3,Average american restaurant in Charlotte. Our server was friendly and attentive. It's an okay spot for a casual meal.,2023-09-18
REV-01520,CLT-332,4,"The staff at John's Family Restaurant made us feel welcome from the start. The decor gives it a cozy, authentic feel. Great service — our waiter was knowledgeable about the menu. Best american food I've had in Charlotte. They accommodated our dietary restrictions without any fuss. The Greater Charlotte location has a great vibe.",2024-08-20
REV-01521,CLT-332,4,The team here really knows how to take care of their guests. Every dish we ordered was fresh and flavorful. The energy in this place is always lively and welcoming. The staff at John's Family Restaurant made us feel welcome from the start.,2024-02-19
REV-01522,CLT-332,3,The energy in this place is always lively and welcoming. The staff at John's Family Restaurant made us feel welcome from the start. My mac and cheese arrived cold and had to be sent back.,2023-12-07
REV-01523,CLT-332,4,The staff at John's Family Restaurant made us feel welcome from the start. Great spot for brunch in the Greater Charlotte area. They accommodated our dietary restrictions without any fuss.,2023-04-18
REV-01524,CLT-332,5,Great service — our waiter was knowledgeable about the menu. They accommodated our dietary restrictions without any fuss. They accommodated our dietary restrictions without any fuss. The american flavors were authentic and well-balanced. The energy in this place is always lively and welcoming.,2024-02-22
REV-01525,CLT-333,1,"For the price, I expected much better american food. Not the nicest spot in Greater Charlotte — a bit run down. For the price, I expected much better american food. The food was mediocre at best for a american restaurant. The lighting was harsh and uninviting.",2023-07-21
REV-01526,CLT-333,2,"For the price, I expected much better american food. The lighting was harsh and uninviting. The restaurant was way too loud — couldn't hear our conversation. Unfortunately the service ruined what could have been a good meal.",2023-05-31
REV-01527,CLT-333,5,The chef clearly knows american cuisine inside and out. The energy in this place is always lively and welcoming. The staff at 1897 Market made us feel welcome from the start. We loved the grilled chicken — perfectly prepared. The energy in this place is always lively and welcoming. The fries was absolutely delicious.,2023-01-24
REV-01528,CLT-334,3,"The eggs benedict was overcooked and dry. The food was mediocre at best for a breakfast restaurant. The eggs benedict was overcooked and dry. The pancakes was fine — nothing special, nothing terrible.",2023-04-08
REV-01529,CLT-334,5,The energy in this place is always lively and welcoming. Their french toast rivals anything I've had in Ballantyne. Best breakfast food I've had in Charlotte. The staff at Ruby Sunshine made us feel welcome from the start. They accommodated our dietary restrictions without any fuss. The staff at Ruby Sunshine made us feel welcome from the start.,2024-10-10
REV-01530,CLT-334,4,The staff at Ruby Sunshine made us feel welcome from the start. The staff at Ruby Sunshine made us feel welcome from the start. The energy in this place is always lively and welcoming. Average breakfast restaurant in Charlotte. The Ballantyne location has a great vibe.,2023-07-05
REV-01531,CLT-334,1,Not the nicest spot in Ballantyne — a bit run down. Unfortunately the service ruined what could have been a good meal. It was uncomfortably crowded and the tables are too close together. The restaurant was way too loud — couldn't hear our conversation. Average breakfast restaurant in Charlotte. The restaurant was way too loud — couldn't hear our conversation.,2024-02-15
REV-01532,CLT-334,3,The staff seemed disinterested — not what I expect in Ballantyne. Love the ambiance — perfect for a date night in Ballantyne. Best breakfast food I've had in Charlotte. Service was fast even on a busy Saturday night.,2023-08-26
REV-01533,CLT-334,3,They accommodated our dietary restrictions without any fuss. Average breakfast restaurant in Charlotte. The menu has a good selection but nothing really wowed me. Parking was a nightmare near Ruby Sunshine. The lighting was harsh and uninviting.,2024-06-30
